http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_14.jpg,"Chondrosarcoma","10x: clusters of chondrocytes in a low grade chondrosarcoma"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_15.jpg,"Chondrosarcoma","40x: clusters of chondrocytes in a low grade chondrosarcoma"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_16.jpg,"Chondrosarcoma","10x: variation in nuclear size is apparent in a mid to high grade chondrosarcoma"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_17.jpg,"Chondrosarcoma","10x: variation in nuclear size is apparent in a mid to high grade chondrosarcoma"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_18.jpg,"Chondrosarcoma","20x: variation in nuclear size is apparent in a mid to high grade chondrosarcoma"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_19.jpg,"Chondrosarcoma","20x binucleate: multiple binucleate chondrocytes are present in this chondrosarcoma"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_20.jpg,"Chondrosarcoma","20x bone inv: chondrosarcoma invades the medullary cavity of the bone, surrounding trabeculae"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_21.jpg,"Liposarcoma (Myxoid Type) of Mediastinum","10x - The tumor is pale due to the myxoid matrix and lipid content of the tumor. Thin, branching \"chicken feet-like\" blood vessels are present."
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_22.jpg,"Liposarcoma (Myxoid Type) of Mediastinum","20x - Tumor cells with vacuolated cytoplasm surround the thin branching vessels."
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_23.jpg,"Liposarcoma (Myxoid Type) of Mediastinum","40x - Cells may contain one or more vacuoles which indent the nucleus"
http://160.94.51.142/meded/bjs_lab01/_images/Skin_Lab02_24.jpg,"Liposarcoma (Myxoid Type) of Mediastinum","40x - More cellular areas contain cells with less cytoplasm and round nuclei (round cell liposarcoma)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_01.jpg,"Squamous Cell Carcinoma of the Skin","An ulcerated hyperkeratotic invasive squamous cell carcinoma on the helix of the ear."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_02.jpg,"Squamous Cell Carcinoma of the Skin","Low power (2x) of an invasive squamous cell carcinoma that presented on the skin as a raised nodule. At this power you can see some normal epidermis (on right, arrowed) being pushed up and undermined by cords and nests of cells (X) that on higher power are malignant but have retained features of squamous differentiation."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_03.jpg,"Squamous Cell Carcinoma of the Skin","10x field of undermining squamous cell carcinoma. Even at this power the nests of cells have identifiable features of squamous differentiation, most notably abundant pink cytoplasm in the center of the nests."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_04.jpg,"Squamous Cell Carcinoma of the Skin","Invasive squamous cell carcinoma (SCCA) undermining normal epidermis (20x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_05.jpg,"Squamous Cell Carcinoma of the Skin","Squamous cell carcinomas arise from the skin surface (presumably from actinic keratosis). The surface origin of this particular SCCA is not easily seen as the surface is heavily eroded (top of field). (20x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_06.jpg,"Squamous Cell Carcinoma of the Skin","Invasive squamous nest (20x). Compare this with a nest of basal cell carcinoma. Although atypical, these nests are clearly squamous. However no distinct keratin pearls are present to confirm the diagnosis."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_07.jpg,"Squamous Cell Carcinoma of the Skin","A keratin pearl (X) a clear sign of squamous differentiationis noted in the lower left, compared with a basal cell carcinoma nest in upper right (60x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_08.jpg,"Squamous Cell Carcinoma of the Skin","Another less well formed keratin pearl. (60x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_09.jpg,"Squamous Cell Carcinoma of the Skin","This tumor is well differentiated (i.e. it deviates only minimally from the apperaance of normal squamous epithelium) but the frequent mitotic activity (as seen here, including a tri-polar atypical mitotic figure [circled]) and invasiveness prove that it is in fact malignant. (60x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_38.jpg,"Basal Cell Carcinoma of the Skin","Basal cell carcinoma: nodular type. A solitary, shiny, red nodule with large telangiectatic vessels."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_39.jpg,"Basal Cell Carcinoma of the Skin","Superficial basal cell carcinoma. Bright red slightly elevated lesion with a rolled border."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_40.jpg,"Basal Cell Carcinoma of the Skin","Basal cell carcinoma: sclerosing type. A large depressed area resembling a scar or morphea. The lateral margin is slightly raised, and small areas of telangiectasia are present."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_41.jpg,"Basal Cell Carcinoma of the Skin","Low power (2x) showing a nodular type of basal cell carcinoma (BCC). Nests of blue basaloid cells extend from the base of the epidermis deep into and probably through the dermis to the subcutaneous fat."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_42.jpg,"Basal Cell Carcinoma of the Skin","This low power picture demonstrates how this nodular BCC is pushing the overlying epidermis up. This explains the clinical appearance of a raised papule."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_43.jpg,"Basal Cell Carcinoma of the Skin","The dermal nests of basaloid cells with peripheral palisading (4x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_44.jpg,"Basal Cell Carcinoma of the Skin","Basaloid nests growing down in islands and trabeculae (i.e. beams) into the dermis. The neoplastic basal cells have a similar appearance to the basal layer of the overlying normal epidermis. Also present in this picture is prominent peripheral palisading of the neoplastic basal cells on the periphery of the nodules (i.e. the cells long axis are arranged radially and parallel to their neighbors).(10x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_45.jpg,"Basal Cell Carcinoma of the Skin","Higher power of the same basal cell carcinoma nests [X]. Also notice the atypical features of these basal cells as compared to the normal basal cells [arrows] above that are in the epidermis.(20x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_46.jpg,"Basal Cell Carcinoma of the Skin","High power (60x) view of a basal cell carcinoma nest has all the characteristic features of BCC: Nested growth, atypical cells with basaloid features (scant cytoplasm, oval nuclei…), atypia and nuclear palisading at the nests edge."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_10.jpg,"Slide 188: Seborrheic Keratosis, Skin","Multiple brown warty papules with a “stuck on” appearance on this elderly women’s back. Close up in the upper right of a typical seborrheic keratosis. Very dark, irregular outline and greasy, slightly exophytic, papule. The variation in color and irregular outline brings a melanoma into the differential diagnosis. A shave biopsy will clearly separate these totally benign lesions from melanoma."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_11.jpg,"Slide 188: Seborrheic Keratosis, Skin","Low power (2x) of a seborrheic keratosis. The lesion displays prominent papillomatosis, hyperkeratosis and numerous keratin pseudocysts (pseudo-horn cysts). These pseudocysts actually are just invaginations from the surface and not true cysts, and can be seen with a hand lens on clinical examination. At this power the lesion’s clear demarcation and exophytic appearance are best appreciated."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_12.jpg,"Slide 188: Seborrheic Keratosis, Skin","A large pseudo horn cyst [X] (4x). The hyperkeratosis (without parakeratosis like that seen in the common wart), papillomatosis and epithelial hyperplasia are evident here. The epithelial proliferation has a reticular, or “net-like” quality often times seen in seborrheic keratoses."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_13.jpg,"Slide 188: Seborrheic Keratosis, Skin","4 High power view of a seborrheic keratosis pseudo-horn cyst (20x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_14.jpg,"Slide 188: Seborrheic Keratosis, Skin","Prominent hyperkeratosis, papillomatosis, epithelial hyperplasia and several horn cysts are present in this 10x field of a seborrheic keratosis. The proliferating neoplastic cells present here have a bland appearance, without atypia, and a small blue appearance like the basal cells of the normal epidermis."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_15.jpg,"Slide 188: Seborrheic Keratosis, Skin","This field of a seborrheic keratosis demonstrates the prominent pigmentation [arrows]. These lesions are often darkly pigmented, they may clinically mimic a melanocytic lesion like a melanoma."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_16.jpg,"Slide 188: Seborrheic Keratosis, Skin","Proliferation of basaloid small keratinocytes, hyperkeratosis (on the right) and a small pseudo-horn cyst."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_17.jpg,"Slide 188: Seborrheic Keratosis, Skin","Prominent reticular epithelial hyperplasia in this pigmented seborrheic keratosis."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_47.jpg,"Herpes, Skin","Herpes labialis. Grouped confluent vesicles with an erythematous rim on the lips."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_48.jpg,"Herpes, Skin","Herpetic whitlow. Painful, grouped, confluent vesicles on an erythematous edematous base on the distal finger."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_49.jpg,"Herpes, Skin","Low power appearance of a herpetic vesicle. The epidermis is split and filled `with fluid and acantholytic keratinocytes. The vesicle [X] is formed by so-called reticular (“net-like”) degeneration of the epidermis. The vesicle is filled with serous fluid and keratinocytes that have lost their inter-connections (acanthosis). Many of these acantholytic keratinocytes demonstrate viral cytopathic changes that are better seen on higher magnification."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_50.jpg,"Herpes, Skin","Higher power pictures demonstrate acantholytic keratinocytes with viral cytopathic effect. The cytopathic effect is classically described as nuclear margination of chromatin with a violet “ground glass” appearance. This change can be seen in keratinocytes with single nuclei, but the more conspicuous are those keratinocytes that demonstrate multinucleation and the nuclear changes. These multinucleated cells have been referred to as having a bag of marbles appearance."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_51.jpg,"Herpes, Skin","Higher power pictures demonstrate acantholytic keratinocytes with viral cytopathic effect. The cytopathic effect is classically described as nuclear margination of chromatin with a violet “ground glass” appearance. This change can be seen in keratinocytes with single nuclei, but the more conspicuous are those keratinocytes that demonstrate multinucleation and the nuclear changes. These multinucleated cells have been referred to as having a bag of marbles appearance."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_52.jpg,"Herpes, Skin","Higher power pictures demonstrate acantholytic keratinocytes with viral cytopathic effect. The cytopathic effect is classically described as nuclear margination of chromatin with a violet “ground glass” appearance. This change can be seen in keratinocytes with single nuclei, but the more conspicuous are those keratinocytes that demonstrate multinucleation and the nuclear changes. These multinucleated cells have been referred to as having a bag of marbles appearance."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_53.jpg,"Herpes, Skin","Higher power pictures demonstrate acantholytic keratinocytes with viral cytopathic effect. The cytopathic effect is classically described as nuclear margination of chromatin with a violet “ground glass” appearance. This change can be seen in keratinocytes with single nuclei, but the more conspicuous are those keratinocytes that demonstrate multinucleation and the nuclear changes. These multinucleated cells have been referred to as having a bag of marbles appearance."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_54.jpg,"Verruca Vulgaris, Skin","Verruca plana (flat warts). Flat topped, pink papules with sharp margination and minimal hyperkeratosis on the dorsum of the hands and fingers."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_55.jpg,"Verruca Vulgaris, Skin","Verruca vulgaris (common warts). Hyperkeratotic papules."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_56.jpg,"Verruca Vulgaris, Skin","Low power (2x) view of a typical verruca vulgaris. At this power the histologic triad typical of common warts is readily apparent. There is thickening of the epidermal spinous layer (acanthosis), with upward growth of epidermis and papillary dermis in spires (papillomatosis) and increase in the size of the stratum corneum (hyperkeratsosis). The typical finding of inward bending of the rete pegs toward the center is also prominent in this example."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_57.jpg,"Verruca Vulgaris, Skin","Medium power (4x) photo highlighting the spires of the papillomatosis [green arrows] and prominent hyperkeratosis [blue arrow]."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_58.jpg,"Verruca Vulgaris, Skin","Higher power (10x) of the hyperkeratotic surface of the wart showing the tip of a papilla with overlying stack of parakeratosis [circled] (i.e. thickened stratum corneum with retained keratinocyte nuclei)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_59.jpg,"Verruca Vulgaris, Skin","High power (20x) of another papillary tip with prominent parakeratosis."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_60.jpg,"Verruca Vulgaris, Skin","Low power (4x) view of the base of the wart. The central bending of the rete pegs and the prominent coarse keratohyaline granules of the stratum granulosum are visible."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_61.jpg,"Verruca Vulgaris, Skin","Prominent keratohyaline granules [circled] (10x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_62.jpg,"Verruca Vulgaris, Skin","Prominent keratohyaline granules (20x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_63.jpg,"Benign Intradermal Nevus, Skin","Two benign nevi. The top, slightly elevated mole is a dermal nevus, the flat mole on the bottom histologically is junctional."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_64.jpg,"Benign Intradermal Nevus, Skin","Intradermal nevus at 2x. The nevus involves nearly the entire dermis."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_65.jpg,"Benign Intradermal Nevus, Skin","Edge of the intradermal nevus (4x)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_66.jpg,"Benign Intradermal Nevus, Skin","This 10x field shows the nevus to be composed of small cells with fine nuclear chromatin (i.e. no nucleoli, or clumpy chromatin), and focal dark brown pigment."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_67.jpg,"Benign Intradermal Nevus, Skin","Nest of nevus cells (60x). These nevus cells have a completely banal appearance (compare with the atypia seen in the melanoma slide cases). At the surface, as in this field, the nevus cell are plump with a moderate amount of cytoplasm. As they extend down into the dermis they “mature” (i.e. they get smaller and spindle up, starting to resemble nerve, so-called neuritization)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_68.jpg,"Benign Intradermal Nevus, Skin","Nevus cells extending down into the deep reticular dermis. Notice how the nests become less prominent as the cells “mature” into more small spindled forms. (10x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_69.jpg,"Benign Intradermal Nevus, Skin","Higher power of nevus cells “maturing” at the base of the lesion. (20x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_70.jpg,"Benign Intradermal Nevus, Skin","Small mature nevus cells at the base of the nevus (60x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_71.jpg,"Lentigo Maligna (Hutchinson Freckle)","Large macule typically on the face with irregular borders and striking variegation of pigmentatoin (white, tan, brown, and black)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_72.jpg,"Lentigo Maligna (Hutchinson Freckle)","A flat lesion with prominent dermal elastosis and a disruption along the dermal-epidermal junction. (2x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_73.jpg,"Lentigo Maligna (Hutchinson Freckle)","Slightly higher power of lentigo maligna. (4x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_74.jpg,"Lentigo Maligna (Hutchinson Freckle)","This field doesn’t show the melanocytic proliferation well but does show extensive solar elastosis of the dermis [X]. This change appears as blue discoloration of the dermal collagen. It is associated with chronic sun exposure and is frequently seen in pathology associated with chronic sun exposure, like actinic keratosis, squamous cell and basal carcinomas. (10x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_75.jpg,"Lentigo Maligna (Hutchinson Freckle)","High power of the basophilic degeneration of collagen known as solar elastosis (60x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_76.jpg,"Lentigo Maligna (Hutchinson Freckle)","Normal dermal collagen for comparison with solar elastosis."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_77.jpg,"Lentigo Maligna (Hutchinson Freckle)","Subtle proliferation of atypical melanocytes along the dermal-epidermal junction, extending down the hair shaft. No invasive melanoma is present. (10x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_78.jpg,"Lentigo Maligna (Hutchinson Freckle)","A single row of atypical melanocytes extending down along the hair shaft, a typical finding in lentigo maligna (20x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_79.jpg,"Lentigo Maligna (Hutchinson Freckle)","Atypical melanocytes proliferating along the dermal-epidermal junction. (20x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_80.jpg,"Lentigo Maligna (Hutchinson Freckle)","Higher power of the same (40x N80-11882)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_18.jpg,"Malignant Melanoma of the Skin","All the macroscopic features of melanoma: Asymmetry, irregular borders, variegated colors, elevation of the central portion and large diameter (>1cm)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_19.jpg,"Malignant Melanoma of the Skin","Low power picture of melanoma with a primarily superficial spreading pattern. A proliferation of cells are present along the dermal-epidermal junction with a diffuse lymphocytic inflammatory response beneath them. (2x N83-8950)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_20.jpg,"Malignant Melanoma of the Skin","4x field showing similar findings. (N83-8950)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_21.jpg,"Malignant Melanoma of the Skin","The proliferating cells in this 10x field are seen to have abundant cytoplasm and extend both into the dermis and upward into the epidermis. The cells have abundant cytoplasm and their atypia and pleomorphism can be appreciated even at this low power. (N83-8950, 10x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_22.jpg,"Malignant Melanoma of the Skin","Atypical melanocytes demonstrating a typical malignant finding of trans-epidermal migration by individual tumor cells [circled]."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_24.jpg,"Malignant Melanoma of the Skin","Atypical melanocytes. Significant nuclear pleomorphism, nuclear outline irregularities and prominent nucleoli, as well as scattered melanin pigment, are all typical findings in melanoma. (N83-8950, 60x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_25.jpg,"Malignant Melanoma of the Skin","This is a low power view of a melanoma with a more nodular growth pattern (N83-11491, 2x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_26.jpg,"Malignant Melanoma of the Skin","Slightly higher power view showing a dermal tumor mass composed of blue appearing cells with minimal amount of cytoplasm. (N83-11491, 4x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_27.jpg,"Malignant Melanoma of the Skin","Higher power showing small minimal atypical malignant melanocytes. (20x N83-11491)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_28.jpg,"Malignant Melanoma of the Skin","The other side of the same melanoma shows more spindled and more atypical appearing malignant melanocytes. (N83-11491, 4x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_29.jpg,"Malignant Melanoma of the Skin","Pleomorphic atypical nearly spindled melanoma cells (10x N83-11491)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_30.jpg,"Malignant Melanoma of the Skin","20x field showing spindled atypical melanoma cells (N83-11491)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_31.jpg,"Malignant Melanoma of the Skin","Melanoma cells with marked atypia (N83-11491, 60x)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_32.jpg,"Malignant Melanoma of the Skin","Atypical melanocytes with a mitotic figure [circled] (60x N83-11491)"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_33.jpg,"Malignant Melanoma of the Skin","Normal cerebral cortex overlying a cerebral melanoma metastasis"
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_34.jpg,"Malignant Melanoma of the Skin","Melanoma tumor nodule [X] in the white matter."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_35.jpg,"Malignant Melanoma of the Skin","The tumor is composed of loose cells, cluster and ribbons of pleomorphic malignant melanocytes with very prominent pigment (metastatic melanomas don’t always have associated pigment)."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_36.jpg,"Malignant Melanoma of the Skin","Large, pleomorphic tumor cells with pigment, and intranuclear inclusions. This field has a mitotic figure."
http://160.94.51.142/meded/bjs_lab02/_images/Skin_Lab03_37.jpg,"Malignant Melanoma of the Skin","Similar high power picture with prominent pigment."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_01.jpg,"Osteomyelitis","Demonstrates the vascular supply to the metaphyseal end of bones where osteomyelitis commonly occurs by hematogenous spread to the microvasculature."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_02.jpg,"Osteomyelitis","Acute osteomyelitis demonstrating acute suppuration and fragments of irregular scalloped necrotic bone (sequestrum)."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_03.jpg,"Osteomyelitis","X-ray of acute osteomyelitis demonstrating lytic lesion (x) with extension to cortex that has incited a periosteal thickening (arrow) and reaction (periostitis)."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_06.jpg,"Osteomyelitis","Draining sinus tracts to skin in diabetic patient with osteomyelitis in the ankle area."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_07.jpg,"Osteomyelitis","Microscopic demonstration of sinus tract (from slide 6) showing sinus tract with thickened epidermis lining one margin, and chronic inflammation with granulation tissue opposite."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_09.jpg,"Osteomyelitis","Chronic osteomyelitis demonstrating dense new bone formation (involucrum) that forms subperiosteally and tends to enclose the inflammatory focus."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_09a.jpg,"Osteomyelitis","Chronic osteomyelitis demonstrating dense new bone formation (involucrum) that forms subperiosteally and tends to enclose the inflammatory focus."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_10.jpg,"Osteomyelitis","X-ray of subperiosteal new bone formation (involucrum)."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_11.jpg,"Osteomyelitis","Chronic osteomyelitis with sclerotic pattern of new bone formation referred to as Garre's sclerosing osteomyelitis."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_12.jpg,"Osteomyelitis","Specimen of resected right leg. There is a mass-like swelling of soft tissues about the knee that was indurated. The knee area has been partly dissected but residual sinus tracts are still evident."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_13.jpg,"Osteomyelitis","Low magnification of squamous cell carcinoma (x) arising in a long-standing sinus tract. Residual squamous epithelial cell lining (arrow) is present in this slide."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_14.jpg,"Osteomyelitis","Intermediate magnification of squamous cell carcinoma arising in a long-standing sinus tract."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_15.jpg,"Osteomyelitis","Renal biopsy demonstrates early stage of amyloidosis with glomerular eosinophilic deposits in mesangium and along capillary basement membranes."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_16.jpg,"Osteomyelitis","Jones silver preparation demonstrating amyloid deposits."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_17.jpg,"Osteomyelitis","Congo red stain with polarization shows characteristic \"apple green\" birefringence of amyloid deposits."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_18.jpg,"Osteomyelitis","Electron micrographs at low and high magnification demonstrating amyloid. At high magnification (slide 19) amyloid has characteristic haphazard filamentous deposition."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase40_19.jpg,"Osteomyelitis","Electron micrographs at low and high magnification demonstrating amyloid. At high magnification (slide 19) amyloid has characteristic haphazard filamentous deposition."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_15.jpg,"Acute Suppurative Osteomyelitis","2x - The marrow space is replaced by fibrosis and an inflammatory infiltrate. Bone spicules appear thin."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_16.jpg,"Acute Suppurative Osteomyelitis","10x - Neutrophils surround bone spicules which appear ragged due to irregular resorbtion. Osteocytes are not present in most lacunae ie: the bone is not viable."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_17.jpg,"Acute Suppurative Osteomyelitis","40x - The inflammatory infiltrate is predominantly neutrophilic, with a few lymphocytes and cellular debris in the background."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase54_01.jpg,"Gout","Gross image of swollen joint"
http://160.94.51.142/meded/bjs_lab03/_images/Minicase54_02.jpg,"Gout","MSU crystal, brightfield illumination"
http://160.94.51.142/meded/bjs_lab03/_images/Minicase54_03.jpg,"Gout","MSU crystals, polarized light, 60x – showing strong birefringence"
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_01.jpg,"Gouty Tophus","2x - Nodules of crystals (x) develop in the subcutaneous collagen surrounded by cells reacting to the deposit of material foreign to the site (arrows)."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_02.jpg,"Gouty Tophus","4x - Lymphocytes, histiocytes, and multinucleate giant cells surround and contain the crystal deposits (x). The crystals actually dissolve in standard tissue processing but the delicate white needle shaped spaces are then seen where the crystals once were."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_03.jpg,"Gouty Tophus","20x - Lymphocytes, histiocytes, and multinucleate giant cells surround and contain the crystal deposits (x). The crystals actually dissolve in standard tissue processing but the delicate white needle shaped spaces are then seen where the crystals once were."
http://160.94.51.142/meded/bjs_lab03/_images/Minicase55_01.jpg,"Pseudogout","Chondrocalcinosis – calcification of cartillage within knee joint"
http://160.94.51.142/meded/bjs_lab03/_images/Minicase55_02.jpg,"Pseudogout","CPPD crystal, brightfield illumination"
http://160.94.51.142/meded/bjs_lab03/_images/Minicase55_03.jpg,"Pseudogout","CPPD crystals, Wright stain, 60x brightfield"
http://160.94.51.142/meded/bjs_lab03/_images/Minicase55_04.jpg,"Pseudogout",""
http://160.94.51.142/meded/bjs_lab03/_images/Minicase55_05.jpg,"Pseudogout","CPPD crystals, Wright stain, 60x polarized – Weak birefringence"
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_08a.jpg,"Rheumatoid Arthritis, Joint","X-ray hands"
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_08.jpg,"Rheumatoid Arthritis, Joint","The articular cartilage of a joint in advanced rheumatoid arthritis is thinned and covered by fibrous pannus."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_09.jpg,"Rheumatoid Arthritis, Joint","The fibrous pannus has eroded through the articular cartilage and overlies subchondral bone."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_04.jpg,"Rheumatoid Synovitus","The hyperplastic synovium acquires a papillary morphology."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_05.jpg,"Rheumatoid Synovitus","10x - Sheets of lymphocytes and plasma cells are present in the subsynovial connective tissue. 2 rice bodies, free floating aggregates of fibrin and inflammation, flank this inflamed synovium."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_06.jpg,"Rheumatoid Synovitus","40x - Lymphocytes and plasma cells in the subsynovium."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_07.jpg,"Rheumatoid Synovitus","20x - Synovial cells lining villi are hypertrophied and multilayered."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_11.jpg,"Rheumatoid Nodule, Skin","4x - Low power photos of the irregular areas of necrobiosis (X) within the subcutaneous soft tissue."
http://160.94.51.142/meded/bjs_lab03/_images/Skin_Lab01_12.jpg,"Rheumatoid Nodule, Skin","4x - Low power photos of the irregular areas of necrobiosis (X) within the subcutaneous soft tissue."
